kelguneq	animal that is wary (because of being shot at or the like)	teghikusaq guuteghllagem kelgunghughsimaa ‘the animal has become wary due to being shot at a lot’; malighquqaat ayveq kipullgaghtaghllagughtuq kelgunghughtem ‘the walrus they were after kept on going the opposite direction because of its becoming wary’	кылгупық	
kelgunghughte-	to make or become wary (of game animal)	teghikusaq guuteghllagem kelgunghughsimaa ‘the animal became wary because there was so much shooting	кылгунӷуҳты-	
kelgute-	to show; to reveal	kelgutaa ‘he or it showed it’; Qaneghmiwaaghma kelgutaa puqleghama angtalanga. ‘my oral thermomether showed the extent of my fever.’ (SLI JR. DICT. 137)	кылгуты-	
kelig-	to scrape	keligtuq ‘he scraped something’; keligaa ‘he scraped it’ /	кылиг-	
keligagh-	to scrape with long easy strokes		кылигаӷ-	
keligraasiq	scraper; rake		кылигрāсиқ	
keligtugh-	to scrape with short hard strokes		кылихтуӷ-	
kelilleq	scrapings, especially the material scraped from the inside of a pipe and then added to tobacco		кылильық	
kellaak	clock	used in the dual, kellaagek, for one clock; also used in Chukotka; Vuvallam yuga unanguluku pingayumi kellaagegni nekegtaqaat vuvalla. ‘At three o’clock the ceremony hosts set up the ceremony.’ (UNGIPAGHAGH. 47)	кылья̄к	
kelli-	lustful; desiring	emotional root; kellikaa ‘he lusts after her, desires her’; kelliyugtuq ‘he feels lust, desire’	кыльи-	
kellighinaq*	open water between ice in the ocean; polynya		кыльӷинақ	
kellii	sea; ocean; the ocean	when inflecting, this word acts as the 3s-s possessed form of kelliq* (from ketliq 'the one out there'), thus with non-absolutive endings in n (rather than m):  kelliinun ‘to the ocean’ (literally, 'to its “kelliq”'); kellii isekinaghtuq ‘the ocean out there is cold’; (see also aywaa, kilgaa, and uughqa)	кыльӣ	
kellmighqe-	to verify; to find out more	ungipaq nagaquqiinaghyamigu ellmineng angyakun piighaghsimalghii, talwa legan kellmighqegpenaki kinkungutangi ungipat pillghitni angyat aviilnguut ‘as soon as he heard the news he immediately went out with his boat to check and see whether a boat really was missing’; Taakut Tzaarankunguut entaqun aghnam aatgha, weni kellmighqepallghitunga. ‘They were “Tsar” and family, probably the woman’s name, but I really didn’t look into it any further.’ (SIVUQAM. NANGAGH. 2:50)	кыльмьиҳқы-	
kellngugh-	to be in the (recent) past; to be finished; to be over	sariiq kellnguqagu wetku aghvigillequnga ‘when the activities are over, only then will I wash some clothes’	кыльңуӷ-	
kelqe-	to bring along	kelquq ‘he brought something along’; kelqaa ‘he brought it along’ / Nulughyaghtunga suflugaqa kelqelluku. ‘I went fishing and brought along my rifle.’ (SLI JR. DICT. 76)	кыльқы-	,thtn xnj-k c cj,jq
kelu, keluta	area behind building; area back from shore; back area of room or house opposite the entrance	kelunga or kelutanga ‘the area behind it or back from it, its back area’; kelutangani ‘behind it, on the side of it away from the shore, in the back of it’; kelutmun ‘towards the area behind town’; opposite of keta	кылю, кылюта	
kelugilnguq*	thin stitch	Chukotkan (R)	кылугилңуқ	njyrbq ijd
Kelugnaan Naayvaa	Kiloknak Lagoon at east end of St. Lawrence Is.	see Map 6 in Appendices	Кылюгнāн Нāӥвā	
keluk	stitch		кылюк	
kelulghun	rope attached to the foundation of a winter house	Chukotkan (R)	кылюлӷун	
kelulighaq	beam in the frame of the aagra, the insulated inner room of traditional dome-shaped house	Chukotkan (R)	кылюлиӷақ	
kelusiqaq	dry walrus skin which is used to cover the summer house	Chukotkan (R)	кылюсиқақ	
keluvagh-	go to the back 		кылюваӷ-	
keluvaq	area far to the back 	keluvani ‘in the area way back’	кылювақ	
kelwaya	traditional Chukchi ceremony	Chukotkan (R, V&E)	кылӱая	xerjncrbq nhflbwbjyysq ghfplybr
kemagluk	sea vegetable	grey in color, bitter and salty in taste; exact identification undetermined	кымаглюк	
kemagnaq	lung	Aghallegtam nagatusignekun nagatii kemagnanka. ‘The doctor listened to my lungs with a stethoscope.’ (SLI JR. DICT. 107); kemagnam sefluwaaghi ‘bronchial tubes’	кымагнақ	
kemeghqegkaq	dish of cooked, boned, and flaked salmn meat mixed with whipped sea mammal oil (and optionally berries)		кымыҳқыхкақ	
kemegmik	underwear		кымыгмик	
kemegtungiq	shrimp or shrimp-like creature	cf. kemek	кымыхтуңиқ	
kemek	flesh; skin; relative(s) (one’s own “flesh and blood”)		кымык	
kemekrak	meat; piece of meat; relative; kin	gaaghaa neghsam kemekraga ‘he cooked the seals meat’	кымыкшак	
kemengquk	male underwear	Chukotkan (R)	кымыңқук	gfhf ve;crjuj ,tkmz
kemgenu	string of beads	Chukotkan (R)	кымгыну	
kemgite-	to be skinny		кымгиты-	
kemk-		root; > kemkelleghaq, kemkiili-; = kumk-	кымк-	
kemkeghnak	tiny pinkish-orange sea vegetable, sometimes called "sea carrot"	exact identification undetermined	кымкыӷнак	
kemkelleghaq	food particle between teeth		кымкыльыӷақ	
kemkemae	food made of reindeer tallow and meat	Chukotkan (R)	кымкымаы	
kemkiili-	to pick one's teeth; remove food particle from between teeth	kemkiiliiq ‘he is picking his teeth’ /= kumkiili-	кымкӣли-	
kemkiilin	toothpick	= kemkiilisiq	кымкӣлин	
kemkiilisiq	toothpick	= kemkiilin, kumkiilisiq	кымкӣлисиқ	
kemnagh-	to be capacious; to be spacious; to hold a lot	kemnaghtuq ‘it holds a lot’ /	кымнаӷ-	
ken’gughaasiq	chisel	ken’gughaasimeng peqiglluku taqmiighaa ‘he used the chisel and finished his work’; qamislimi ken’gughaasit atupiwaaqut ‘when making a sled, chisels are very useful’	кынгуӷāсиқ	
keneghmig-	to place in gathered front of garment	Chukotkan (R); cf. keniq	кыныӷмиг-	
kenegte-	to press	kenegtaa ‘he pressed on it’ / kenegtiiq ‘he pressed something; ken’gutaa ‘he pressed it onto something’	кыныхты-	
kenelghutak	lamp (kerosene burning or the like)		кынылӷутак	
keneligh-, kenigh-1	to shine a light on (it), put a light in (it)		кынылиӷ-, кыниӷ-1	
keneq	fire; electric light; electricity	also used in the dual, kenghek, for one fire or light; used in the plural, kenghet, for electricity; ighivgaatanga tamaghhaan kenghek kumaghllukek uzimun nekevuulluta ungipaghaataqukut ‘each night we build a fire and stand around telling stories’	кынық	
keneqetaaghek	lamp, lantern		кынықытāӷык	kfvgf\ ajyfh]
kenghhwaataq	light for the outer room (as of a traditional style house)	kenghhwaataq kumaghhnakesi mamlegfagilgan ‘turn on the outer room light before it gets dark’; kenghhwaatat nanistun peqalget uqulget angqaperuget mekestaaghhaat nanineng ‘lights for the outer room have wicks and oil blubber like the seal oil lamp and are round, but smaller than the usual seal oil lamp’	кынҳӱāтақ	
kenghhwaq	ceremonial oil lamp; ceremonial fire	used in the dual, kenghhwak, for one such ceremonial lamp or fire; Apeghiighyami kenghhwak kumaghllukek, sasiqumtaaghat ayumiq kenghhwighluteng neqa kenghhwam uvitanganun llilaghtughllagaqluku. ‘When he kindled a ceremonial fire; it was their age-old custom to build a ceremonial fire and place food around the fire.’ (SIVUQ. NANGAGH. 2:256)	кынҳӱақ	ghfplybxysq ;bhybr
kenghwaaq	night lamp		кынӷӱāқ	
kenigh-2	to point at	kenighaa ‘he pointed at it’ /	кыниӷ-2	
kenileq	passage, cleared of shore ice, for boats to go out to sea; boat path or launching place (on sea ice)	also plural, kenilghet, used for one passage; Taagken angyaq angyilghaneng ateghlluku, taakutlu neqet qaakluki angyamun, kanavek kenileghnun angyaq atghaataqaat. ‘Then after taking the boat down from the boat rack, they put those [ceremonial] food in the boat, and took the boat down to the launching place.’ (SIVUQ. NANGAGH. 1:206)	кынилық	
keniliigh-	to clear a passage for boats		кынилӣӷ-	
keniq	skirt of parka or dress	cf. keneghmig-	кыниқ	
keniqaan	knob (originally ivory, now also metal) on shaft of harpon to which line from harpoon head is attached; cervical vertebra		кыниқāн	
keniqagh-	to point with the middle finger from anger	ugumiyagulluku sameng pigpenaan keniqaghluku unisimakanga ‘he became angry at him, so he pointed at him with his middle finger with out saying anything and left him’	кыниқаӷ-	
kenite-	to soak; to soak a skin preparatory to stretching it onto a boat frame	kenitaa ‘he is soaking it’ /	кыниты-	
kenlae	end; source; reason behind something; boundary; limit; edge	kenlelighaa ‘he put a limit to it’	кынляы	
kenlanga	continuing from then, or until then	particle; Taagken kenlanga meteghlluk tagneghtaa, teghla aqaleghyagughtaa. ‘Continuing from that point on the raven has been black and the owl variegated.’ (AANGHHAQ 28); Drum-a tamaana ullghitaghtaghluku atghaataqaat kenlanga naangellghanun. ‘They would roll the drums back until they were all finished.’ (SIVUQ. NANGAGH. 1:52); Taagken kenlanga yuggaq unangyiitkuvinghaaq unangyughqaamakanga. ‘Then so, from then on, the man who was once an unsuccessful hunter, was now a very successful hunter.’ (UNGIPAGHAGH. 119); Apeghnaqaqa ungipaghaq kenlanga naangwaaghtestellghanun kaalluku. ‘I will tell the story until I reach the very end.’ (SLI JR. DICT. 77)	кынляңа	
kenle-	to get to the heart of the matter	kenlaapestaghhaaneng ‘from the very start’; cf. kenla	кынлы-	
Kenleghaghmii(t)	a particular clan	in Chukotka	Кынлыӷаӷмӣ(т)	
Kenleghaq	village site east of Sireniki (Sighinek) in Chukotka	see Map 1 in Appendices	Кынлыӷақ	
kenlengnaqe-	to ask; to make inquiries about; to try to understand or find out		кынлыңнақы-	hfccghfibdfnm. yfdjlbnm cghfdrb j rjv-xtv-k>> cnfhfnmcz gjyznm xnj-k>.dsgsnsdfnm xnj-k> e rjuj-k>
kenlughmun	instead; in the least expected way or place; by the least expected person; in a contrary or opposite way	particle; kenlughmun uyughaan liisimakeftaa ‘his younger brother knew it instead of him’; kenlughmun angelleghtani uteghmun apeghtughii ‘instead he taught someone older than he was (where it was supposed to be the older teaching the younger)’; kenlughmun ‘(going) the opposite way; (acting) to the contrary’	кынлуӷмун	
kenluq*	opposite; contrary; least expected thing		кынлюқ	
kenluqsagneq	one who is stingy; one who limits his actions excessively; one who hesitates; one who is overly cautious	yuggaq taana kenluqsagnepiguuq ‘that man is too cautious or is too stingy’; sariighmun kenluqsagniqaquq awen ‘he often hesitates to join in when there is some activity taking place’	кынлуқсагнық	
kenmaangqaq	water behind shore line caused by high waves flooding area; lagoon		кынмāңқақ	
kenmawae	transverse narrow strip of wood in frame of the aagra, insulated inner room of traditional dome-shaped house	Chukotkan (R)	кынмаӱаы	
kennaqe-	to be going to or intending to set out in a boat from the shore; to put out to sea	angyat kennaqut ‘the boat is about to leave’; Kennaqinaamaamta elalluugtaa. ‘Before we left with the boat the weather got bad.’ (SLI JR. DICT. 48)	кыньақы-	cj,bhfnmcz. yfvthtdfnmcz cgecnbnm celyj yf djle.cj,bhfnmcz. yfvthtdfnmcz jnxfkbnm
kennataq	small lamp/stove used in outer room of the traditional dome-shaped house, the mangteghapik (q.v.)		кыньатақ	
kennigh-	to remove an extra oil-lamp; to put away the oil-lamp for the seance of the shaman	Chukotkan (R)	кыньиӷ-	
kenqignagh-	to be a disciplined person; to be modest	Chukotkan (V&E)	кынқигнаӷ-	lbcwbgkbybhjdfyysq\ crhjvysq
Kentanga	Kintanga Bay (and Pt.) on St. Lawrence Is.	see Map 5 in Appendices	Кынтаңа	
kentate-	to be successful	Chukotkan	кынтаты-	
Kentuqaq	south peak of the mountain behind Gambell	see Map 7 in Appendices	Кынтуқақ	
kenu-	to poke; to push into with a pointed instrument; to bore; to test ice	kenaa ‘he poked it’ / kenugu savigmeng ‘poke it with the knife point!’	кыну-	
kenugilgnuq*	round needle.		кынугилгнуқ	
kenugragh-	to press with knuckles		кынуграӷ-	
kenuk	edge; ridge		кынук	
kenuketaq	plug; stopper used for sealskin pokes, floats, holes in a boat, etc.	= kenukutaq	кынукытақ	
kenukutaq	plug; stopper used for sealskin pokes, floats, holes in a boat, etc.	= kenuketaq	кынукутақ	
kenulek1	three-cornered skin-sewing needle		кынулык1	
kenulek2	type of codfish	Chukotkan (R); exact identification undetermined; = qenulek	кынулык2	
kenuqagh-	to stab		кынуқаӷ-	
kenuregh-	to poke hard with the finger		кынурыӷ-	
kenuugte-	to develop points (of clouds)	qilaga kenuugtaa ‘the sky is getting elongated pointed clouds (as before a storm)’	кынӯхты-	
kepe-	to cut off; to cut in half across the short dimension; to sever; to discontinue	kepuq ‘it got cut, severed’; kepaa ‘he cut it, severed it’ / kepumaaq ‘it has been cut, severed’; kepneq’ a cut-off piece’; kepigalnguq something ‘that cannot be cut, severed’	кыпы-	
kepelleq	tub	used in the dual, kepellghek, for one tub	кыпыльық	
kepkagh-	to snap in two; to break in two	kepkaghaghsaghtuq ‘it is about to snap’	кыпкаӷ-	
Kepkaghyalqak	site on Akeftapak Bay on St. Lawrence Is.	see Map 4 in Appendices	Кыпкаӷяльқак	
kepliigh-	to cut bangs	kepliightuq ‘he cut his (own) bangs’; kepliighaa ‘he cut her bangs’ /	кыпльӣӷ-	
kepliiq	bangs of hair	used in the plural, kepliighet	кыпльӣқ	
kepsiigalnguq*	shrimp type (small)		кыпсӣгалңуқ	
kepsiiqu-	to lend a hand; to be helpful; to help out	aghnaghaam aghayuqagni kepsiiqwaak neghelghiik ‘the girl helped out her parents when they were eating’; ighsaningilnguum ilani kepsiiqwaaqii ‘a person who is not lazy helps others’; apelqat kepsiiqwaaghteki ‘please help the guests’	кыпсӣқу-	
kepsugh-	to have a full stomach; to be satiated; to have enough	kepsughtuq ‘he is full’ or ‘he is satiated’ / neqa kepsughnaghtuq ‘the food is filling’; kepsughsiin? ‘are you full?’; kepsughtunga ‘I am full’; Kepsughpenaamta ilagameng taaqukut. ‘We quit singing before we were satiated.’ (SLI JR. DICT. 78)	кыпсюӷ-	
kepugh-	to cut up completely; to cut short; to cut hair (in appropriate context)	aghnam panini kepughaa ‘the woman cut her daughter’s hair’	кыпуӷ-	
kepusiq	rotary electric saw; “skilsaw”	used in the dual, kepusik, for one saw	кыпусиқ	
kerek	come! (to call puppy)	particle; articulated repeatedly to call a puppy	кырык	
kergam	no sooner than; ready to act	particle; Angayuqanka nallukanka, anglegutenka.  Kergam taghnughhaalunga iflalaghasimalghiit. ‘I didn’t know my parents or siblings. I was no more than a child when they died.’ (SIVUQ. NANGAGH. 3:106)	кыргам	
